trade_date,commid,open_price,high_price,low_price,close_price,clear_price,vol,hold
2020-8-26,CF2107,13450,13450,13450,13450,13450,1,137
2020-8-27,CF2009,12360,12365,12290,12315,12325,11189,59906
2020-8-27,CF2011,12695,12730,12640,12670,12680,11379,18638
2020-8-27,CF2101,13010,13040,12945,12985,12990,190156,362132
2020-8-27,CF2103,13170,13200,13130,13135,13175,56,8581
2020-8-27,CF2105,13365,13395,13305,13340,13355,5228,29356
2020-8-27,CF2107,13460,13500,13450,13450,13455,86,200
2020-8-28,CF2009,12345,12370,12295,12360,12330,13796,52470
2020-8-28,CF2011,12650,12720,12635,12715,12675,19107,18679
2020-8-28,CF2101,12960,13030,12940,13030,12985,203104,368552
2020-8-28,CF2103,13140,13200,13135,13195,13150,363,8880
2020-8-28,CF2105,13330,13390,13300,13385,13335,5184,30345
2020-8-28,CF2107,13415,13485,13415,13485,13445,8,196
2020-8-31,CF2009,12365,12530,12340,12485,12430,15086,43900
2020-8-31,CF2011,12695,12860,12690,12805,12770,33085,19690
2020-8-31,CF2101,13010,13180,13005,13125,13090,351959,381262
2020-8-31,CF2103,13195,13350,13195,13310,13265,251,8935
2020-8-31,CF2105,13385,13530,13365,13480,13455,8197,31438
2020-8-31,CF2107,13495,13605,13495,13605,13525,6,195
2020-9-1,CF2009,12470,12520,12410,12520,12455,5409,41051
2020-9-1,CF2011,12815,12835,12725,12825,12785,22930,18583
2020-9-1,CF2101,13125,13150,13040,13135,13100,185617,382148
2020-9-1,CF2103,13270,13320,13220,13320,13270,57,8929
2020-9-1,CF2105,13460,13495,13395,13475,13455,6149,32186
2020-9-1,CF2107,13595,13595,13595,13595,13595,2,195
2020-9-2,CF2009,13100,13100,12480,12500,12645,5270,38278
2020-9-2,CF2011,12840,12870,12775,12810,12820,24392,18664
2020-9-2,CF2101,13140,13180,13085,13125,13130,217297,386211
2020-9-2,CF2103,13320,13330,13275,13300,13310,35,8936
2020-9-2,CF2105,13490,13525,13435,13470,13475,6739,33559
2020-9-2,CF2107,13620,13620,13620,13620,13620,7,198
2020-9-3,CF2009,12545,12545,12400,12425,12470,5287,35151
2020-9-3,CF2011,12795,12795,12675,12710,12745,27639,18903
2020-9-3,CF2101,13085,13105,12985,13025,13060,258525,372049
2020-9-3,CF2103,13275,13280,13180,13215,13255,178,9027
2020-9-3,CF2105,13400,13450,13330,13370,13400,8657,33306
2020-9-3,CF2107,13550,13560,13500,13500,13535,7,205
2020-9-4,CF2009,12500,12500,12250,12280,12350,2319,33875
2020-9-4,CF2011,12675,12725,12510,12560,12600,27922,18631
2020-9-4,CF2101,12995,13040,12820,12870,12910,302225,375597
2020-9-4,CF2103,13200,13205,13045,13060,13060,1567,10130
2020-9-4,CF2105,13345,13390,13185,13225,13265,10301,35366
2020-9-4,CF2107,13480,13480,13340,13340,13400,13,217
2020-9-7,CF2009,12600,12600,12270,12305,12380,2719,33019
2020-9-7,CF2011,12585,12660,12575,12610,12615,18860,19360
2020-9-7,CF2101,12890,12965,12875,12925,12915,175978,366717
2020-9-7,CF2103,13055,13130,13055,13055,13080,672,10076
2020-9-7,CF2105,13230,13315,13230,13265,13270,8261,35885
2020-9-7,CF2107,13370,13385,13370,13370,13370,8,216
2020-9-8,CF2009,12325,12360,12300,12355,12330,816,32541
2020-9-8,CF2011,12620,12675,12605,12650,12635,17611,17965
2020-9-8,CF2101,12940,12990,12910,12960,12940,166921,365688
2020-9-8,CF2103,13085,13160,13085,13120,13155,544,10536
2020-9-8,CF2105,13265,13330,13260,13305,13285,6936,37613
2020-9-8,CF2107,13400,13450,13395,13450,13415,1555,1766
2020-9-9,CF2009,12310,12310,11710,11830,12020,1856,30363
2020-9-9,CF2011,12590,12620,11955,12160,12310,52946,18295
2020-9-9,CF2101,12910,12920,12215,12430,12595,600269,370832
2020-9-9,CF2103,13050,13050,12410,12585,12740,587,10541
2020-9-9,CF2105,13230,13265,12565,12780,12940,25529,38922
2020-9-9,CF2107,12715,13340,12715,12845,12805,285,1999
2020-9-10,CF2009,11920,12050,11900,11980,11985,1670,30191
2020-9-10,CF2011,12200,12370,12200,12305,12295,32764,17382
2020-9-10,CF2101,12495,12660,12470,12580,12565,254968,352678
2020-9-10,CF2103,12605,12810,12605,12745,12640,319,10284
2020-9-10,CF2105,12830,13010,12820,12930,12905,8957,40994
2020-9-10,CF2107,12980,13125,12960,13055,13030,58,2000
2020-9-11,CF2009,11995,12030,11970,12030,12010,758,29246
2020-9-11,CF2011,12340,12350,12265,12305,12315,19604,17125
2020-9-11,CF2101,12590,12630,12540,12590,12595,162522,350242
2020-9-11,CF2103,12740,12785,12740,12770,12770,66,10292
2020-9-11,CF2105,12940,12980,12890,12940,12945,5427,40890
2020-9-11,CF2107,13075,13090,13040,13070,13070,15,2004
2020-9-14,CF2009,12005,12070,11925,11945,12000,595,0
2020-9-14,CF2011,12295,12375,12270,12350,12330,17700,16502
2020-9-14,CF2101,12580,12650,12555,12630,12605,150434,351061
2020-9-14,CF2103,12730,12815,12730,12785,12790,161,10409
2020-9-14,CF2105,12925,12995,12900,12975,12950,5417,40872
2020-9-14,CF2107,12935,13110,12935,13100,12985,719,2715
2020-9-15,CF2011,12375,12560,12375,12515,12485,27680,16255
2020-9-15,CF2101,12675,12845,12655,12800,12765,267122,336984
2020-9-15,CF2103,12790,13015,12790,12990,12815,1213,11366
2020-9-15,CF2105,13025,13195,13005,13140,13100,20497,48518
2020-9-15,CF2107,13140,13280,13110,13265,13245,53,2756
2020-9-15,CF2109,13335,13535,13300,13500,13410,4551,3975
2020-9-16,CF2011,12495,12525,12435,12490,12485,17463,16418
2020-9-16,CF2101,12785,12815,12720,12775,12770,149305,335543
2020-9-16,CF2103,12920,12975,12900,12960,12920,1146,12354
2020-9-16,CF2105,13120,13165,13065,13125,13115,8637,50056
2020-9-16,CF2107,13265,13265,13210,13210,13220,353,3087
2020-9-16,CF2109,13475,13505,13420,13480,13470,751,4361
2020-9-17,CF2011,12490,12545,12450,12495,12495,21357,16004
2020-9-17,CF2101,12775,12840,12740,12780,12785,170008,338109
2020-9-17,CF2103,12955,13000,12935,12955,12965,328,12098
2020-9-17,CF2105,13160,13185,13085,13130,13135,7977,50005
2020-9-17,CF2107,13255,13280,13225,13270,13245,18,3082
2020-9-17,CF2109,13475,13530,13445,13475,13485,283,4275
2020-9-18,CF2011,12505,12510,12395,12505,12465,21251,15578
2020-9-18,CF2101,12785,12825,12685,12815,12770,196347,333574
2020-9-18,CF2103,12910,12995,12890,12985,12920,724,12696
2020-9-18,CF2105,13135,13175,13030,13165,13115,6364,48990
2020-9-18,CF2107,13220,13280,13160,13260,13225,520,3461
2020-9-18,CF2109,13480,13515,13395,13515,13470,560,4661
2020-9-21,CF2011,12460,12625,12460,12615,12570,23277,14445
2020-9-21,CF2101,12795,12940,12770,12940,12885,275733,329692
2020-9-21,CF2103,13010,13115,13000,13100,13080,464,13066
2020-9-21,CF2105,13165,13290,13125,13285,13230,11308,50582
2020-9-21,CF2107,13310,13385,13310,13365,13360,1317,4760
2020-9-21,CF2109,13505,13640,13505,13640,13580,566,4789
2020-9-22,CF2011,12550,12680,12400,12630,12555,32779,14336
2020-9-22,CF2101,12900,13005,12730,12960,12880,338908,323584
2020-9-22,CF2103,13085,13135,12905,13115,12985,144,12983
2020-9-22,CF2105,13240,13350,13080,13300,13235,14948,50678
2020-9-22,CF2107,13280,13395,13250,13395,13265,771,5507
2020-9-22,CF2109,13640,13700,13450,13645,13600,536,4908
2020-9-23,CF2011,12580,12670,12395,12500,12535,27093,13683
2020-9-23,CF2101,12945,12995,12710,12820,12855,280226,316599
2020-9-23,CF2103,13060,13060,12885,12955,12965,699,13565
2020-9-23,CF2105,13290,13345,13055,13150,13200,20266,50339
2020-9-23,CF2107,13365,13380,13185,13235,13235,211,5699
2020-9-23,CF2109,13650,13685,13415,13500,13575,766,5023
2020-9-24,CF2011,12475,12550,12335,12405,12440,25262,13745
2020-9-24,CF2101,12800,12880,12660,12710,12770,258853,320083
2020-9-24,CF2103,13030,13035,12825,12895,12905,101,13600
2020-9-24,CF2105,13140,13215,12990,13040,13105,12967,53147
2020-9-24,CF2107,13295,13300,13205,13225,13260,30,5681
2020-9-24,CF2109,13475,13550,13340,13385,13430,350,5049
2020-9-25,CF2011,12395,12525,12350,12360,12450,26337,13179
2020-9-25,CF2101,12705,12840,12670,12675,12750,233881,315775
2020-9-25,CF2103,12905,13010,12850,12870,12915,65,13626
2020-9-25,CF2105,13030,13165,13000,13005,13075,13914,56092
2020-9-25,CF2107,13155,13260,13155,13155,13195,13,5684
2020-9-25,CF2109,13405,13505,13355,13355,13435,162,5050
2020-9-28,CF2011,12375,12505,12330,12485,12445,23083,13162
2020-9-28,CF2101,12710,12830,12650,12815,12755,200664,296507
2020-9-28,CF2103,12870,13005,12830,12975,12945,74,13633
2020-9-28,CF2105,13045,13150,12975,13130,13085,14302,59430
2020-9-28,CF2107,13115,13230,13100,13230,13125,8,5679
2020-9-28,CF2109,13370,13495,13355,13480,13440,165,5051
2020-9-29,CF2011,12510,12530,12320,12425,12415,22734,11378
2020-9-29,CF2101,12840,12860,12660,12755,12750,197573,295994
2020-9-29,CF2103,13010,13015,12845,12935,12935,71,13629
2020-9-29,CF2105,13150,13180,12980,13070,13075,11744,60092
2020-9-29,CF2107,13270,13270,13100,13175,13210,42,5683
2020-9-29,CF2109,13510,13510,13335,13440,13410,124,5078
2020-9-30,CF2011,12385,12545,12385,12445,12465,17914,9015
2020-9-30,CF2101,12740,12885,12715,12795,12800,200331,286398
2020-9-30,CF2103,12865,13040,12865,12960,12870,1062,14612
2020-9-30,CF2105,13060,13200,13040,13100,13115,14802,62512
2020-9-30,CF2107,13185,13240,13185,13195,13225,54,5679
2020-9-30,CF2109,13410,13550,13410,13455,13480,223,5008
2020-10-9,CF2011,12810,12980,12735,12970,12840,6102,9337
2020-10-9,CF2101,13130,13300,13055,13295,13175,246759,299501
2020-10-9,CF2103,13235,13450,13235,13450,13360,796,14848
2020-10-9,CF2105,13420,13590,13370,13585,13480,27236,68860
2020-10-9,CF2107,13500,13640,13455,13640,13560,24,5670
2020-10-9,CF2109,13610,13900,13610,13900,13815,2358,6580
2020-10-12,CF2011,12990,13615,12990,13540,13375,10452,7971
2020-10-12,CF2101,13300,13970,13300,13870,13740,687534,339495
2020-10-12,CF2103,13540,14165,13495,14020,13870,5931,16364
2020-10-12,CF2105,13600,14290,13585,14160,14025,78734,79601
2020-10-12,CF2107,13665,14345,13665,14250,14045,117,5693
2020-10-12,CF2109,13890,14615,13890,14445,14245,3197,8477
2020-10-13,CF2011,13565,13815,13440,13695,13600,12217,8570
2020-10-13,CF2101,13880,14145,13760,14025,13945,557231,346078
2020-10-13,CF2103,14040,14275,13940,14155,14100,8347,17798
2020-10-13,CF2105,14180,14405,14050,14290,14215,51070,78764
2020-10-13,CF2107,14220,14470,14165,14390,14305,1168,6751
2020-10-13,CF2109,14500,14690,14370,14575,14525,3053,9184
2020-10-14,CF2011,13755,14070,13695,14055,13815,6333,6725
2020-10-14,CF2101,14100,14335,14020,14320,14130,625333,392016
2020-10-14,CF2103,14160,14410,14150,14410,14230,14570,18036
2020-10-14,CF2105,14345,14505,14250,14495,14340,59655,79483
2020-10-14,CF2107,14305,14530,14305,14530,14315,1092,5783
2020-10-14,CF2109,14620,14745,14505,14740,14595,3855,10052
2020-10-15,CF2011,14105,14130,13995,14050,14070,2042,5792
2020-10-15,CF2101,14345,14400,14230,14325,14320,499844,399024
2020-10-15,CF2103,14420,14490,14330,14425,14410,19328,18549
2020-10-15,CF2105,14535,14580,14410,14530,14510,44444,85811
2020-10-15,CF2107,14565,14645,14490,14570,14570,267,5953
2020-10-15,CF2109,14720,14820,14245,14740,14775,5018,13150
2020-10-16,CF2011,13975,14385,13880,14270,14160,1709,5296
2020-10-16,CF2101,14265,14675,14170,14560,14465,710523,418193
2020-10-16,CF2103,14355,14720,14275,14595,14530,20593,18804
2020-10-16,CF2105,14475,14800,14365,14675,14615,69547,96135
2020-10-16,CF2107,14425,14825,14425,14680,14675,480,6283
2020-10-16,CF2109,14695,14995,14600,14840,14845,5886,17037
2020-10-19,CF2011,14275,15010,14245,14685,14770,3241,4846
2020-10-19,CF2101,14620,15305,14505,14935,14985,1101913,433908
2020-10-19,CF2103,14650,15340,14540,15060,15060,32464,18153
2020-10-19,CF2105,14725,15350,14600,15075,15075,116223,103699
2020-10-19,CF2107,14700,15340,14605,15095,15105,549,6528
2020-10-19,CF2109,14870,15440,14775,15260,15240,7135,20201
2020-10-20,CF2011,14800,15245,14370,14585,14540,1188,4573
2020-10-20,CF2101,14935,14980,14605,14830,14785,763913,412228
2020-10-20,CF2103,15065,15100,14695,14915,14865,13947,18148
2020-10-20,CF2105,15070,15125,14750,14950,14905,80561,104416
2020-10-20,CF2107,15070,15075,14790,14950,14955,334,6561
2020-10-20,CF2109,15300,15300,14935,15105,15075,3771,21379
2020-10-21,CF2011,14565,14595,14305,14400,14445,1511,4561
2020-10-21,CF2101,14850,14865,14545,14635,14700,828828,408382
2020-10-21,CF2103,14920,14945,14660,14755,14795,20424,18804
2020-10-21,CF2105,14955,14990,14715,14780,14830,64656,104793
2020-10-21,CF2107,14935,14955,14745,14785,14845,433,6798
2020-10-21,CF2109,15125,15150,14895,14960,15010,3507,21532
2020-10-22,CF2011,14420,14430,14105,14265,14260,998,4705
2020-10-22,CF2101,14735,14750,14350,14505,14505,811720,406751
2020-10-22,CF2103,14850,14860,14455,14590,14620,23251,18159
2020-10-22,CF2105,14850,14880,14500,14635,14645,67150,107193
2020-10-22,CF2107,14850,14875,14550,14655,14740,107,6801
2020-10-22,CF2109,15050,15050,14730,14835,14845,3469,22631
2020-10-23,CF2011,14265,14505,14190,14205,14370,745,4693
2020-10-23,CF2101,14530,14745,14410,14425,14595,725149,403408
2020-10-23,CF2103,14630,14810,14500,14515,14660,21360,18910
2020-10-23,CF2105,14660,14830,14545,14550,14680,48063,106875
2020-10-23,CF2107,14740,14875,14590,14595,14745,1208,5871
2020-10-23,CF2109,14910,15040,14785,14785,14865,3269,22477
2020-10-26,CF2011,14250,14410,14100,14230,14270,791,4798
2020-10-26,CF2101,14470,14660,14330,14490,14500,653007,391510
2020-10-26,CF2103,14560,14735,14420,14575,14595,17937,19112
2020-10-26,CF2105,14590,14770,14430,14595,14615,51056,110240
2020-10-26,CF2107,14585,14750,14500,14620,14690,66,5852
2020-10-26,CF2109,14845,15005,14680,14790,14840,2054,22569
2020-10-27,CF2011,14245,14350,14190,14245,14255,1003,4256
2020-10-27,CF2101,14490,14590,14390,14480,14505,519063,387441
2020-10-27,CF2103,14565,14655,14465,14525,14580,18725,17943
2020-10-27,CF2105,14585,14690,14495,14575,14610,39977,113298
2020-10-27,CF2107,14690,14725,14570,14630,14685,309,5607
2020-10-27,CF2109,14840,14925,14735,14790,14835,971,22697
2020-10-28,CF2011,14265,14520,14200,14400,14350,388,4262
2020-10-28,CF2101,14500,14775,14420,14680,14600,990744,404234
2020-10-28,CF2103,14535,14800,14475,14720,14650,29726,17213
2020-10-28,CF2105,14595,14840,14525,14750,14695,81898,119550
2020-10-28,CF2107,14690,14870,14590,14785,14740,212,5610
2020-10-28,CF2109,14745,15020,14745,14945,14915,2512,22289
2020-10-29,CF2011,14300,14375,14125,14230,14270,1023,4413
2020-10-29,CF2101,14495,14585,14350,14435,14465,591558,390837
2020-10-29,CF2103,14600,14620,14385,14445,14500,13988,18131
2020-10-29,CF2105,14590,14655,14390,14470,14520,62974,121627
2020-10-29,CF2107,14545,14695,14465,14475,14560,153,5670
2020-10-29,CF2109,14800,14860,14615,14680,14730,1668,22364
2020-10-30,CF2011,14220,14415,13980,14260,14195,1138,4520
2020-10-30,CF2101,14395,14630,14220,14505,14455,734630,353811
2020-10-30,CF2103,14370,14565,14230,14420,14415,20299,19082
2020-10-30,CF2105,14405,14530,14255,14390,14395,88792,132462
2020-10-30,CF2107,14350,14540,14300,14305,14410,740,6233
2020-10-30,CF2109,14600,14685,14400,14450,14510,8338,24558
2020-11-2,CF2011,13605,14320,13600,14170,13790,286,4478
2020-11-2,CF2101,14500,14575,14325,14375,14435,432654,339798
2020-11-2,CF2103,14410,14485,14255,14280,14370,10432,18880
2020-11-2,CF2105,14445,14450,14280,14280,14350,45814,135082
2020-11-2,CF2107,14430,14435,14240,14240,14360,298,6303
2020-11-2,CF2109,14435,14515,14305,14335,14400,2903,25828
2020-11-3,CF2011,14115,14200,14035,14035,14145,53,4478
2020-11-3,CF2101,14385,14475,14275,14310,14385,353242,348932
2020-11-3,CF2103,14290,14380,14200,14230,14285,6230,19153
2020-11-3,CF2105,14275,14375,14215,14235,14290,36002,137530
2020-11-3,CF2107,14295,14300,14185,14195,14240,240,6360
2020-11-3,CF2109,14305,14415,14250,14265,14335,1422,26457
2020-11-4,CF2011,14140,14325,14135,14205,14240,90,4501
2020-11-4,CF2101,14360,14590,14295,14475,14435,512533,334284
2020-11-4,CF2103,14290,14545,14260,14425,14415,14451,19143
2020-11-4,CF2105,14305,14590,14260,14475,14435,66425,137049
2020-11-4,CF2107,14250,14590,14245,14445,14415,414,6397
2020-11-4,CF2109,14335,14680,14310,14570,14515,3537,26447
2020-11-5,CF2011,14265,14285,14040,14065,14165,39,4485
2020-11-5,CF2101,14525,14525,14305,14360,14385,354046,335069
2020-11-5,CF2103,14460,14490,14315,14375,14375,13558,18879
2020-11-5,CF2105,14520,14540,14335,14395,14425,46992,141361
2020-11-5,CF2107,14495,14535,14365,14425,14385,341,6661
2020-11-5,CF2109,14630,14630,14465,14520,14535,1868,26772
2020-11-6,CF2011,13810,13830,13750,13750,13805,29,4485
2020-11-6,CF2101,14400,14430,14035,14050,14220,483557,331675
2020-11-6,CF2103,14370,14430,14080,14095,14250,18718,18239
2020-11-6,CF2105,14430,14465,14100,14120,14275,65112,152723
2020-11-6,CF2107,14480,14485,14125,14130,14355,1472,5437
2020-11-6,CF2109,14555,14590,14230,14240,14405,1923,26939
2020-11-9,CF2011,13700,13950,13655,13930,13840,290,4413
2020-11-9,CF2101,14065,14255,13920,14225,14075,479869,295154
2020-11-9,CF2103,14095,14240,13965,14215,14135,14547,18165
2020-11-9,CF2105,14110,14260,13980,14200,14125,60060,157181
2020-11-9,CF2107,14105,14265,14005,14265,14145,217,5496
2020-11-9,CF2109,14230,14385,14150,14350,14270,2799,27421
2020-11-10,CF2011,14300,14300,13980,14055,14115,139,4380
2020-11-10,CF2101,14305,14340,14175,14225,14240,296578,290054
2020-11-10,CF2103,14305,14325,14160,14175,14220,10531,18355
2020-11-10,CF2105,14315,14350,14160,14170,14245,52378,157696
2020-11-10,CF2107,14345,14345,14200,14200,14240,172,5647
2020-11-10,CF2109,14360,14480,14300,14320,14360,1701,27990
2020-11-11,CF2011,14035,14065,14005,14055,14060,3024,4348
2020-11-11,CF2101,14240,14440,14205,14370,14335,326266,297107
2020-11-11,CF2103,14185,14380,14170,14300,14255,10331,18639
2020-11-11,CF2105,14190,14375,14165,14285,14270,59333,160965
2020-11-11,CF2107,14235,14380,14195,14300,14320,128,5740
2020-11-11,CF2109,14330,14480,14300,14400,14415,2001,28828
2020-11-12,CF2011,14115,14115,14115,14115,14115,40,4388
2020-11-12,CF2101,14345,14410,14260,14295,14335,242012,292296
2020-11-12,CF2103,14280,14345,14225,14260,14280,8870,18481
2020-11-12,CF2105,14290,14345,14230,14280,14285,38135,163824
2020-11-12,CF2107,14335,14340,14250,14280,14300,231,5913
2020-11-12,CF2109,14405,14455,14335,14410,14395,1754,29357
2020-11-13,CF2011,14130,14130,14130,14130,14130,348,0
2020-11-13,CF2101,14320,14375,14190,14220,14275,251652,288558
2020-11-13,CF2103,14265,14320,14145,14170,14225,7210,18548
2020-11-13,CF2105,14295,14340,14155,14170,14230,39529,168594
2020-11-13,CF2107,14295,14315,14180,14180,14215,172,6077
2020-11-13,CF2109,14420,14470,14300,14315,14355,2461,29689
2020-11-16,CF2101,14220,14315,14035,14270,14190,310214,280029
2020-11-16,CF2103,14160,14235,14000,14190,14130,8545,18563
2020-11-16,CF2105,14175,14230,14010,14185,14140,60507,170994
2020-11-16,CF2107,14175,14240,14045,14195,14070,483,6518
2020-11-16,CF2109,14300,14355,14155,14310,14245,2074,30204
2020-11-16,CF2111,13055,14650,13055,14525,14190,4,3
2020-11-17,CF2101,14320,14370,14115,14150,14235,297154,278755
2020-11-17,CF2103,14205,14300,14095,14110,14175,10367,18416
2020-11-17,CF2105,14215,14310,14110,14145,14205,64301,178215
2020-11-17,CF2107,14250,14300,14140,14140,14185,1963,8356
2020-11-17,CF2109,14360,14420,14235,14275,14305,2530,30986
2020-11-17,CF2111,14355,14355,14355,14355,14355,1,2
2020-11-18,CF2101,14150,14230,14100,14145,14160,184745,271922
2020-11-18,CF2103,14115,14185,14070,14120,14125,8560,19021
2020-11-18,CF2105,14125,14230,14105,14160,14160,42279,181890
2020-11-18,CF2107,14150,14225,14135,14140,14165,126,8352
2020-11-18,CF2109,14260,14360,14240,14285,14295,1981,31330
2020-11-18,CF2111,0,0,0,0,14355,0,2
2020-11-19,CF2101,14180,14365,14150,14360,14250,266797,274115
2020-11-19,CF2103,14145,14290,14115,14290,14190,13393,19033
2020-11-19,CF2105,14200,14310,14150,14310,14225,62021,185860
2020-11-19,CF2107,14205,14320,14185,14315,14250,389,8647
2020-11-19,CF2109,14305,14445,14290,14440,14365,2068,32011
2020-11-19,CF2111,14485,14545,14485,14525,14515,12,9
2020-11-20,CF2101,14345,14530,14245,14265,14425,491008,287620
2020-11-20,CF2103,14265,14415,14180,14200,14320,12608,18065
2020-11-20,CF2105,14295,14440,14215,14235,14345,136885,201535
2020-11-20,CF2107,14290,14415,14230,14265,14375,340,8829
2020-11-20,CF2109,14425,14550,14355,14380,14465,4298,32114
2020-11-20,CF2111,14550,14550,14550,14550,14550,1,10
2020-11-23,CF2101,14310,14495,14270,14430,14405,276382,290361
2020-11-23,CF2103,14250,14415,14220,14370,14350,10369,17991
2020-11-23,CF2105,14290,14450,14255,14420,14380,79699,207323
2020-11-23,CF2107,14300,14450,14290,14405,14395,74,8837
2020-11-23,CF2109,14460,14580,14390,14555,14525,3367,32600
2020-11-23,CF2111,14670,14675,14670,14675,14675,2,12
2020-11-24,CF2101,14450,14600,14445,14575,14520,357706,303221
2020-11-24,CF2103,14410,14595,14395,14590,14480,11477,18064
2020-11-24,CF2105,14460,14650,14435,14625,14540,127102,223856
2020-11-24,CF2107,14455,14665,14455,14660,14600,332,9028
2020-11-24,CF2109,14580,14815,14570,14790,14700,7458,36438
2020-11-24,CF2111,0,0,0,0,14890,0,12
2020-11-25,CF2101,14500,14530,14405,14430,14455,242181,288091
2020-11-25,CF2103,14525,14525,14425,14450,14470,11364,17164
